Handle,Title,Body (HTML),Vendor,Standard Product Type,Custom Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
18k-solid-gold-bale-jade-happy-buddha-pendant,18k Solid Gold Bale Jade Happy Buddha Pendant,"18k Solid Gold Bale Small Lucky Jade Smiling Buddha Charm Pendant<br>Specifications<br>Width: 18mm - 19mm<br>Length: 20mm - 22mm<br>Thickness: 6mm - 7 mm<br>Weight: 4-5 Gram<br>***approximate measurement***<br><br><br><br>Most of our jade pieces were purchased from the Middle East Souk gold market, originated from Burma, unless noted otherwise. <br><br>Wear these ‘stone of heaven’ to bring prosperity while protecting yourself and your loved ones from negative energy.<br> <br>* Improves and enhance Clarity<br>* Instills feelings of harmony, benevolence and generosity<br>* Helps wearer increases wisdom and intuition<br><br><br> <br><br><br><br>Purchase Assurance of Quality: As Each of These Pendants Are Created Using a Single Jadeite Piece, Each is Slightly Unique to the Next; There Are Subtle Variations in the Luster, Shape, and Color Hues, Which Are Approximately Represented in the Item’s Picture. The Item’s Picture Displays All the Main Appearance Characteristics Provided in Each Pendant Purchased.",JazzyJewelbyAmina,,Jewelry,"18k gold jade, Buddha green jade, Buddha jade, Buddha jade pendant, happy Buddha jade, Jade, jade jewelry, jade pendant, vintage Jade, vintage jadeite, vintage jewelry",true,Title,Default Title,,,,,SKU_943601630,113.3980925,shopify,continue,manual,115.00,,true,true,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/il_fullxfull.2851329160_1err.jpg?v=1636128331,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/il_fullxfull.2851329160_1err.jpg?v=1636128331,oz,,,active
18k-solid-gold-bale-jade-happy-buddha-pendant,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/il_fullxfull.2898989789_hcng.jpg?v=1636128331,2,,,,,,,,,,,,,,,,,,,,,,
18k-solid-gold-bale-jade-happy-buddha-pendant,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/il_fullxfull.2898989795_jbj8.jpg?v=1636128331,3,,,,,,,,,,,,,,,,,,,,,,
18k-solid-gold-bale-jade-happy-buddha-pendant,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/il_fullxfull.2898989853_2cld.jpg?v=1636128331,4,,,,,,,,,,,,,,,,,,,,,,
18k-solid-gold-bale-jade-happy-buddha-pendant,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/il_fullxfull.2898989859_hcxh.jpg?v=1636128331,5,,,,,,,,,,,,,,,,,,,,,,
18k-solid-gold-bale-jade-happy-buddha-pendant,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/il_fullxfull.2898989865_sebd.jpg?v=1636128331,6,,,,,,,,,,,,,,,,,,,,,,
18k-solid-gold-bale-jade-happy-buddha-pendant,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/il_fullxfull.2898989913_2ci8.jpg?v=1636128331,7,,,,,,,,,,,,,,,,,,,,,,
18k-solid-gold-bale-jade-happy-buddha-pendant,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/il_fullxfull.2898989937_9esy.jpg?v=1636128331,8,,,,,,,,,,,,,,,,,,,,,,
translucent-green-jade-bangle,Translucent Green Jade Bangle,"<meta charset=""utf-8""><span data-mce-fragment=""1"">This vintage piece is from Burma, smooth with translucent clarity.</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Light Green Natural Jade Jadeite Bangle Bracelet size 63mm .</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Diameter (Approx): 63 mm</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Weight (Approx): 2.5 oz</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Wide 12.4</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Thick 7.6</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">No Cancellations, Returns or Exceptions!</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">If you don’t see your size please message us, we will most likely have what you are looking for.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">All of our jade bangles were purchased from the Middle East Souk gold market, originated from Burma.</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Wear these ‘stone of heaven’ to bring prosperity while protecting yourself and your loved ones from negative energy.</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">* Improves and enhance Clarity</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">* Instills feelings of harmony, benevolence and generosity</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">* Helps wearer increases wisdom and intuition</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">There are no cracks or stone lines, texture is smooth and fine. There are some darker green lines on the bangles but not structural defects or lines. We will highlight flaws such as cracks or hairlines in the listing item description, otherwise.</span>",JazzyJewelbyAmina,,,"",true,Title,Default Title,,,,,"",0.0,shopify,deny,manual,68.00,,true,true,"",https://cdn.shopify.com/s/files/1/0537/1376/4506/products/ScreenShot2021-11-10at3.54.43PM.png?v=1636588786,1,,false,,,,,,,,,,,,,,,,,lb,,39.99,active
vintage-green-jadeite-jade-14k-gold-double-fish-large-pendant,VINTAGE Green Jadeite Jade 14K Gold Double Fish Large Pendant,"<p>VINTAGE GREEN JADE 14K GOLD DOUBLE FISH LARGE PENDANT</p>
<p>Little less than 2” in diameter.</p>
<p>Light with dark green.</p>
<p>14k solid bale marked.</p>
<p><br>Wear these ‘stone of heaven’ to bring prosperity while protecting yourself and your loved ones from negative energy.<br> <br>* Improves and enhance Clarity<br>* Instills feelings of harmony, benevolence and generosity<br>* Helps wearer increases wisdom and intuition</p>
<p>Purchase Assurance of Quality: As Each of These Pendants Are Created Using a Single Jadeite Piece, Each is Slightly Unique to the Next; There Are Subtle Variations in the Luster, Shape, and Color Hues, Which Are Approximately Represented in the Item’s Picture. The Item’s Picture Displays All the Main Appearance Characteristics Provided in Each Pendant Purchased.</p>",JazzyJewelbyAmina,,,"",true,Title,Default Title,,,,,,0.0,shopify,deny,manual,60.00,279.00,true,true,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_82155673-e1ac-4fc6-bd8d-6d1c71bed5da.jpg?v=1636597289,1,,false,,,,,,,,,,,,,,,,,lb,,55.00,active
vintage-jadeite-green-jade-bangle-from-burma-certified-size-60mm-s2006,VINTAGE Jadeite Green Jade Bangle from Burma -Certified Size 60mm S2006,"<meta charset=""utf-8""><span data-mce-fragment=""1"">Vintage jadeite jade bangle from</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Burma Certified. Large 60mm beautiful green jade bangle, comes w/ certificate of authenticity.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">See pics for more details.</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Originated in Burma, we purchased these in Saudi Arabia gold market, well made jade. Never worn or used.</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">100% natural jadeite green jade bangle bracelet.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Inner diameter: 60 mm</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Width:14.9 mm</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Thickness: 8.2 mm</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">If you don’t see your size please message us, we will most likely have what you are looking for.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">All of our jade bangles were purchased from the Middle East Souk gold market, originated from Burma.</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Wear these ‘stone of heaven’ to bring prosperity while protecting yourself and your loved ones from negative energy.</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">* Improves and enhance Clarity</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">* Instills feelings of harmony, benevolence and generosity</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">* Helps wearer increases wisdom and intuition</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">100% natural jadeite jade bangle bracelet.</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">There are no cracks or stone lines, texture is smooth and fine. There are some darker green lines on the bangles but not structural defects or lines. We will highlight flaws such as cracks or hairlines in the listing item description, otherwise.</span>",JazzyJewelbyAmina,,Jade,"",true,Title,Default Title,,,,,"",0.0,shopify,deny,manual,69.00,120.00,true,true,"",https://cdn.shopify.com/s/files/1/0537/1376/4506/products/ScreenShot2021-11-11at12.01.40AM.png?v=1636617891,1,,false,,,,,,,,,,,,,,,,,lb,,29.00,active
vintage-24-mm-lavender-jade-disc-solid-14k-yellow-gold-fu-good-fortune-pendant-from-burma-chain-not-included,VINTAGE 24 mm Lavender Jade Disc Solid 14k Yellow Gold Fu Good Fortune Pendant from Burma (chain not included),"<meta charset=""utf-8""><span data-mce-fragment=""1"">VINTAGE lVender jade disc 14k solid yellow gold pendant.</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">This is a well made piece we’ve had</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">since the 80’s, never used or worn.</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Estate Jade 14K Yellow Gold Elegant Disc Pendant</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Metal Type: 14K Yellow Gold</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Total Item Weight approx: 7.4 Grams</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">**Chain is NOT included.**</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Pendant Measures approx: 39mm x 29.5mm</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">1. Gemstone: Genuine Lavender Jade Color Treated</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Number of Stones: 1</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">NOTE: Item’s Picture/s Enlarged and/or Zoomed-In Close to Show the Fine Details. Brand New, Never Used 14k Gold and Jadeite Pendant. 100% Solid 14k Yellow Gold (Not Plated, Not Bonded, Not Filled) Chinese Character Pendant With Lavender Jadeite Accent (Enhanced).</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Design: Lavender Jadeite; Openwork, Round Disc With Tapered Center and Side Edges, 14k Yellow Gold Bail and Accents, Chinese Calligraphy “Fortune” Character, Grade B Jadeite (Color Enhanced), 14k Gold High Polish, Smooth Surface Polished Jade Finish.</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">We carry grade A jade. All of our pieces are well made. Guaranteed no enhancements! Not chemical-treated. Undyed. No polymer impregnation!</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Purchase Assurance of Quality: As Each of These Pendants Are Created Using a Single Jadeite Piece, Each is Slightly Unique to the Next; There Are Subtle Variations in the Luster, Shape, and Color Hues, Which Are Approximately Represented in the Item’s Picture. The Item’s Picture Displays All the Main Appearance Characteristics Provided in Each Pendant Purchased.</span>",JazzyJewelbyAmina,,,"Asian jade, Asian jewelry, Burma jade, lavender jade pi disc pendant, vintage jade",true,Title,Default Title,,,,,"",113.3980925,shopify,deny,manual,120.00,299.00,true,true,"",https://cdn.shopify.com/s/files/1/0537/1376/4506/products/ScreenShot2021-11-11at8.41.49AM.png?v=1636649063,1,,false,,,,,,,,,,,,,,,,,oz,,125.50,active
vintage-24-mm-lavender-jade-disc-solid-14k-yellow-gold-fu-good-fortune-pendant-from-burma-chain-not-included,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/ScreenShot2021-11-11at8.41.19AM.png?v=1636649063,2,,,,,,,,,,,,,,,,,,,,,,
vintage-24-mm-lavender-jade-disc-solid-14k-yellow-gold-fu-good-fortune-pendant-from-burma-chain-not-included,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/ScreenShot2021-11-11at8.40.52AM.png?v=1636649063,3,,,,,,,,,,,,,,,,,,,,,,
vintage-jadeite-green-jade-pi-disc-pendant,Vintage Jadeite Green Jade Pi Disc Pendant- 14k Solid Gold Bail,"<meta charset=""utf-8""><span data-mce-fragment=""1"">Very nice vintage jade pendant with 14K art work and loop</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">See photos; item is stamped 14K and tested as 14K</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Green jade “blessing” Chinese Fu symbol circle pendant in 14kt yellow gold.</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">This beautiful pendant originated from Burma. We have a huge collection of jade pieces from before 2000. This pendant disc was made in the 1990’s.</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">We carry grade A jade. All of our pieces are well made. Guaranteed no enhancements! Not chemical-treated. Undyed. No polymer impregnation!</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Wear these ‘stone of heaven’ to bring prosperity while protecting yourself and your loved ones from negative energy.</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">* Improves and enhance Clarity</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">* Instills feelings of harmony, benevolence and generosity</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">* Helps wearer increases wisdom and intuition</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Purchase Assurance of Quality: As Each of These Pendants Are Created Using a Single Jadeite Piece, Each is Slightly Unique to the Next; There Are Subtle Variations in the Luster, Shape, and Color Hues, Which Are Approximately Represented in the Item’s Picture. The Item’s Picture Displays All the Main Appearance Characteristics Provided in Each Pendant Purchased.</span>",JazzyJewelbyAmina,,,"Asian jade, Asian jewelry, jade jewelry, jade pi disc pendant, jade vintage, vintage jade",true,Title,Default Title,,,,,"",113.3980925,shopify,deny,manual,175.00,299.00,true,true,"",https://cdn.shopify.com/s/files/1/0537/1376/4506/products/ScreenShot2021-11-11at8.48.28AM.png?v=1636649608,1,,false,,,,,,,,,,,,,,,,,oz,,79.75,active
vintage-jadeite-green-jade-pi-disc-pendant,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/ScreenShot2021-11-11at8.48.54AM.png?v=1636649609,2,,,,,,,,,,,,,,,,,,,,,,
jadeite-jade-buddha-pendant-14k-solid-gold-bail,Jadeite Jade Buddha Pendant - 14k Solid Gold Bail,"<p>VINTAGE owned never worn or used Buddha pendant 14k solid gold bail.</p>
<p>Hand carved jade Buddha <br>1) Light Green<br>2) Deep Lavender</p>
<p>14k Solid Gold Bail Small Smiling Lucky Buddha Charm Jade Pendant</p>
<p>The meaning of the jade stone is purity or purification and because jade is regarded as a stone that protects and supports loving heart energy, jade also symbolizes gentleness and nourishment. Jade is also used frequently in feng shui to bring harmony and balance into your home and office.</p>
<p>Material: 14k Gold Bail, Jade gemstone <br>Size: 20mm (w) x 25mm (l) <br>*Color<br>Light green jade <br>Deep lavender</p>
<p><br>*Color may vary based upon each stone due to the natural color of jade.</p>",JazzyJewelbyAmina,,,"",true,Color,Light Green,,,,,,0.0,shopify,deny,manual,97.00,,true,true,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_688e503e-9e44-4d29-8ce1-6ba51fdc668b.jpg?v=1636960788,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_688e503e-9e44-4d29-8ce1-6ba51fdc668b.jpg?v=1636960788,lb,,,active
jadeite-jade-buddha-pendant-14k-solid-gold-bail,,,,,,,,,Deep Lavender,,,,,,0.0,shopify,deny,manual,97.00,,true,true,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_6d2c533a-bf1f-47c5-a88d-6cb7584bb5d2.jpg?v=1636960789,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_6d2c533a-bf1f-47c5-a88d-6cb7584bb5d2.jpg?v=1636960789,lb,,,
hand-carved-jadeite-green-jade-ring-stackable-band-size-10mm,Hand Carved Jadeite Green Jade Ring - Stackable Band-Size 10mm,"<p>Vintage jadeite jade ring, can be worn as a ring or pendant. Very sturdy and well made although vintage owned it was never worn or used. Been stored for some time with all our jade pieces.</p>
<p><br>100% Natural Jadeite Jade Ring Pendant.</p>
<p>Ring Size: US10</p>
<p>Width: 9mmW</p>
<p>Let us know about a size if you don’t see it listed. We will most likely have it!</p>
<p> </p>
<p>Due to the nature of the stone, the color and the pattern of each ring received might be slightly different from that is posted.</p>",JazzyJewelbyAmina,,,jade ring,true,Title,Default Title,,,,,,113.3980925,shopify,deny,manual,24.00,,true,true,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_93275ed7-7d6a-4e58-95ec-86878f03db4d.jpg?v=1637171377,1,,false,,,,,,,,,,,,,,,,,oz,,8.79,active
hand-carved-jadeite-green-jade-ring-stackable-band-size-10mm,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_d40e72ae-f2b8-439e-ae13-91ad9b582fc9.jpg?v=1637171380,2,,,,,,,,,,,,,,,,,,,,,,
hand-carved-jadeite-green-jade-ring-stackable-band-size-10mm,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_7fb165fe-2799-4671-aefe-9251daa4a7e3.jpg?v=1637171391,3,,,,,,,,,,,,,,,,,,,,,,
hand-carved-jadeite-green-jade-ring-stackable-band-size-10mm,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_fdf58f1f-9c6b-49d2-8679-ef33a9e58d73.jpg?v=1637171400,4,,,,,,,,,,,,,,,,,,,,,,
hand-carved-jadeite-green-jade-ring-stackable-band-size-10mm,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_8a04fe09-72d4-4f11-a074-67c4bc3f382e.jpg?v=1637171406,5,,,,,,,,,,,,,,,,,,,,,,
hand-carved-jadeite-green-white-jade-saddle-ring-size-10,Hand-carved Jadeite Green/White Jade Saddle Ring Size 10,"<p>Vintage jadeite jade ring, can be worn as a ring or pendant. Very sturdy and well made although vintage owned it was never worn or used. Been stored for some time with all our jade pieces.</p>
<p><br>100% Natural Jadeite white Jade saddle Ring.</p>
<p>There's a calming quality to this simple, unembellished saddle ring. Carved from one continuous piece of Burmese jade, it exhibits a mottled white color and a softly gleaming luster. A subtle beauty.</p>
<p>white saddle ring----10US<br>1. Gemstones : A jadeite<br>2. Color : green/white<br>3. Carving : nicely handcrafted<br>4. Dimension : ring size--10US saddle-- 8mm x22mm</p>
<p>Let us know about a size if you don’t see it listed. We will most likely have it!</p>
<p>Guaranteed no enhancements! Not chemical-treated! Undyed! No polymer impregnation!</p>",JazzyJewelbyAmina,,,jade saddle ring,true,Title,Default Title,,,,,,113.3980925,shopify,deny,manual,77.00,99.00,true,true,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_1a493b2c-00a9-4f36-bcfa-11c08a7e5e5e.jpg?v=1637174258,1,,false,,,,,,,,,,,,,,,,,oz,,38.50,active
hand-carved-jadeite-green-white-jade-saddle-ring-size-10,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_58ea769f-63d4-41be-b33a-992ede10d2bb.jpg?v=1637174258,2,,,,,,,,,,,,,,,,,,,,,,
hand-carved-jadeite-green-white-jade-saddle-ring-size-10,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_99523c12-50d4-4609-a569-e96356680920.jpg?v=1637174258,3,,,,,,,,,,,,,,,,,,,,,,
hand-carved-jadeite-green-white-jade-saddle-ring-size-10,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_c0206737-f878-40eb-ad12-e42995212fda.jpg?v=1637174258,4,,,,,,,,,,,,,,,,,,,,,,
hand-carved-jadeite-green-white-jade-saddle-ring-size-10,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_fa79bba8-06a6-4cdb-afd8-aed5c048a647.jpg?v=1637174258,5,,,,,,,,,,,,,,,,,,,,,,
hand-carved-jadeite-green-white-jade-saddle-ring-size-10,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_5f391425-f21d-47e9-823c-b0e9482c6ad1.jpg?v=1637174189,6,,,,,,,,,,,,,,,,,,,,,,
vintage-14k-yellow-gold-jade-buddha-pendant-with-gold-belly-button,VINTAGE 14K Yellow Gold Jade Buddha Pendant With Gold Belly Button,"<p>VINTAGE Owned Jadeite Green Jade Laughing Buddha Pendant <br>This beautiful jade piece has never been used or worn. <br>14k solid gold bail.</p>
<p>14K Solid Gold Bale Lucky Smiling Buddha Charm Jade Pendant <br><br>Most of our jade pieces were purchased from the Middle East Souk gold market, originated from Burma, unless noted otherwise.</p>
<p>Wear these ‘stone of heaven’ to bring prosperity while protecting yourself and your loved ones from negative energy.<br> <br>* Improves and enhance Clarity<br>* Instills feelings of harmony, benevolence and generosity<br>* Helps wearer increases wisdom and intuition</p>
<p> </p>
<p> </p>
<p>Purchase Assurance of Quality: As Each of These Pendants Are Created Using a Single Jadeite Piece, Each is Slightly Unique to the Next; There Are Subtle Variations in the Luster, Shape, and Color Hues, Which Are Approximately Represented in the Item’s Picture. The Item’s Picture Displays All the Main Appearance Characteristics Provided in Each Pendant Purchased.</p>",JazzyJewelbyAmina,,,"Asian jade, Asian jewelry, Buddha green jade, Buddha jade, Buddha jade pendant, Burma jade, happy Buddha jade, Jade, jade Buddha",true,Title,Default Title,,,,,,113.3980925,shopify,deny,manual,230.00,475.00,true,true,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_f462d6c3-fb76-4f94-8811-94c46f3854ae.jpg?v=1637705793,1,,false,,,,,,,,,,,,,,,,,oz,,76.60,active
jadeite-green-jade-round-disc-pi-pendant-14k-gold-bale,Jadeite Green Jade Round Disc Pi Pendant - 14k Gold Bale,"<p>Beautiful VINTAGE Jade Green Pi Pendant 14k Solid Gold Bail</p>
<p>Solid 14K Yellow Gold Chinese Good Luck Character Jade Donut Charm , Pendant for Necklace.</p>
<p>Jade size : Round , Approx. 14.75 mm Diameter<br>Pendant Dimensions : Approx. 14.75 mm X 22 mm ( from top of bail to bottom of jade pendant )<br>14K Stamped</p>
<p>- Purchase Assurance of Quality: As Each of These Hand-Carved Pendants Are Created Using Jadeite Material, Each One is Very Unique to the Next; There Are Subtle Variations in the Overall Carving’s Shape (Widths, Lengths, Thicknesses) and Distinct Differences in the Jadeite’s Background Tones, Colors, Hues, Luster, and Transparency, Which Are Approximately Represented in the Item’s Picture/s. The Item’s Pictures Display All the Similar Appearance and Characteristics Provided With Each Pendant Purchased. Inside Bail Stamped 14k For the Assurance Mark of .585 Solid 14k Yellow Gold Purity. Item’s Picture/s Enlarged and/or Zoomed-In Close to Show the Fine Details; The Actual Item/s in This Listing, Including All Physical Characteristic Traits, Will Be Smaller Than Pictured.</p>",JazzyJewelbyAmina,,,"",true,Title,Default Title,,,,,,0.0,shopify,deny,manual,95.00,,true,true,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_81b66c1a-35be-4524-be7e-ae3ff8eedca0.jpg?v=1637718216,1,,false,,,,,,,,,,,,,,,,,lb,,,active
jadeite-green-jade-round-disc-pi-pendant-14k-gold-bale,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_421026cb-885b-4c37-b8f5-bef8be91e0b0.jpg?v=1637718218,2,,,,,,,,,,,,,,,,,,,,,,
jadeite-green-jade-round-disc-pi-pendant-14k-gold-bale,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_1cb60f4e-1452-4726-b660-d8205ebad2e9.jpg?v=1637718219,3,,,,,,,,,,,,,,,,,,,,,,
jadeite-green-jade-round-disc-pi-pendant-14k-gold-bale,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_39ed0871-28de-4a9e-8da4-1c944638ebb2.jpg?v=1637718220,4,,,,,,,,,,,,,,,,,,,,,,
jadeite-green-jade-round-disc-pi-pendant-14k-gold-bale,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_ae4b37dc-342b-4953-bf2d-4bba10aa6d0e.jpg?v=1637718221,5,,,,,,,,,,,,,,,,,,,,,,
jadeite-green-jade-round-disc-pi-pendant-14k-gold-bale,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_fd8de404-5b80-4415-b594-85050255c313.jpg?v=1637718223,6,,,,,,,,,,,,,,,,,,,,,,
vintage-handcrafted-fringe-earrings-turquoise-color,VINTAGE Handcrafted Fringe Earrings - Turquoise Color,"<div>The handcrafted, shoulder-dusting earrings are fringed with patinaed brass discs and chains.</div>
<div class=""panel-body"">
<ul>
<li>Length 5""</li>
<li>Brass, Brass Ear Wire</li>
<li>Pierced Only</li>
<li>Made in Indonesia</li>
</ul>
</div>",JazzyJewelbyAmina,,,"oversized earrings, peruvianconnection, vintage fringe earrings",true,Title,Default Title,,,,,,0.0,shopify,deny,manual,49.00,75.00,true,true,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_c86c7bf7-6dc4-4bb4-860c-1b85e0ef5357.jpg?v=1638086259,1,,false,,,,,,,,,,,,,,,,,oz,,25.00,active
vintage-handcrafted-fringe-earrings-turquoise-color,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0537/1376/4506/products/image_2d4fe192-1c11-4d5a-9033-a658bc481aef.jpg?v=1638086264,2,,,,,,,,,,,,,,,,,,,,,,
